# t,|Omega|,arg(Omega)
0.000000000000000000e+00,1.000000000000000000e+00,1.194348114977898279e+00
7.688888888888889550e-02,1.000000000000000000e+00,1.186697731267285283e+00
1.537777777777777910e-01,1.000000000000000000e+00,1.174197801268375141e+00
2.306666666666666865e-01,1.000000000000000000e+00,1.156931811099820129e+00
3.075555555555555820e-01,1.000000000000000000e+00,1.135086533657950758e+00
3.844444444444444775e-01,1.000000000000000000e+00,1.108853410235823844e+00
4.613333333333333730e-01,1.000000000000000000e+00,1.078408128905563368e+00
5.382222222222222685e-01,1.000000000000000000e+00,1.044061459229923106e+00
6.151111111111111640e-01,1.000000000000000000e+00,1.006051489695092283e+00
6.920000000000000595e-01,1.000000000000000000e+00,9.647234134036803965e-01
7.688888888888889550e-01,1.000000000000000000e+00,9.203637948869110019e-01
8.457777777777778505e-01,1.000000000000000000e+00,8.733827578193598118e-01
9.226666666666667460e-01,1.000000000000000000e+00,8.241095779924793030e-01
9.995555555555556415e-01,1.000000000000000000e+00,7.729731473012009246e-01
1.076444444444444537e+00,1.000000000000000000e+00,7.203692765430392830e-01
1.153333333333333321e+00,1.000000000000000000e+00,6.667412363906918271e-01
1.230222222222222328e+00,1.000000000000000000e+00,6.125348981852619668e-01
1.307111111111111335e+00,1.000000000000000000e+00,5.582034678046344789e-01
1.384000000000000119e+00,1.000000000000000000e+00,5.042145104231661179e-01
1.460888888888888903e+00,1.000000000000000000e+00,4.510399817260720146e-01
1.537777777777777910e+00,1.000000000000000000e+00,3.991223123456605903e-01
1.614666666666666917e+00,1.000000000000000000e+00,3.489583361526309990e-01
1.691555555555555701e+00,1.000000000000000000e+00,3.009776881365879841e-01
1.768444444444444485e+00,1.000000000000000000e+00,2.555808331061257821e-01
1.845333333333333492e+00,1.000000000000000000e+00,2.132298231356399010e-01
1.922222222222222499e+00,1.000000000000000000e+00,1.742788879784297751e-01
1.999111111111111283e+00,1.000000000000000000e+00,1.390664915724574568e-01
2.076000000000000068e+00,1.000000000000000000e+00,1.079603206334847909e-01
2.152888888888889074e+00,1.000000000000000000e+00,8.120720709306107621e-02
2.229777777777778081e+00,1.000000000000000000e+00,5.906055442296204161e-02
2.306666666666666643e+00,1.000000000000000000e+00,4.168201731993800147e-02
2.383555555555555650e+00,1.000000000000000000e+00,2.930157889924956890e-02
2.460444444444444656e+00,1.000000000000000000e+00,2.197654880068411823e-02
2.537333333333333663e+00,1.000000000000000000e+00,1.977782154334478681e-02
2.614222222222222669e+00,1.000000000000000000e+00,2.278043243614492203e-02
2.691111111111111232e+00,1.000000000000000000e+00,3.090281754728352315e-02
2.768000000000000238e+00,1.000000000000000000e+00,4.409205889765683423e-02
2.844888888888889245e+00,1.000000000000000000e+00,6.226757463877263116e-02
2.921777777777777807e+00,1.000000000000000000e+00,8.524076795702142939e-02
2.998666666666666814e+00,1.000000000000000000e+00,1.128313881269022156e-01
3.075555555555555820e+00,1.000000000000000000e+00,1.447877136404835396e-01
3.152444444444444827e+00,1.000000000000000000e+00,1.808669925451946714e-01
3.229333333333333833e+00,1.000000000000000000e+00,2.207194687097724373e-01
3.306222222222222396e+00,1.000000000000000000e+00,2.640072487013511715e-01
3.383111111111111402e+00,1.000000000000000000e+00,3.103397872768102195e-01
3.460000000000000409e+00,1.000000000000000000e+00,3.593176882197759991e-01
3.536888888888888971e+00,1.000000000000000000e+00,4.104842105023865928e-01
3.613777777777777978e+00,1.000000000000000000e+00,4.633872269154183376e-01
3.690666666666666984e+00,1.000000000000000000e+00,5.175318119486371771e-01
