# t,|Omega|,arg(Omega)
0.000000000000000000e+00,1.000000000000000000e+00,1.105227010280254607e+00
7.688888888888889550e-02,1.000000000000000000e+00,1.097004810303614963e+00
1.537777777777777910e-01,1.000000000000000000e+00,1.048542493110879548e+00
2.306666666666666865e-01,1.000000000000000000e+00,9.357141134367009672e-01
3.075555555555555820e-01,1.000000000000000000e+00,9.935989357660482968e-01
3.844444444444444775e-01,1.000000000000000000e+00,8.956157523076302418e-01
4.613333333333333730e-01,1.000000000000000000e+00,9.001919459216424224e-01
5.382222222222222685e-01,1.000000000000000000e+00,9.043863414593350525e-01
6.151111111111111640e-01,1.000000000000000000e+00,8.401579769297935485e-01
6.920000000000000595e-01,1.000000000000000000e+00,8.336128960402086063e-01
7.688888888888889550e-01,1.000000000000000000e+00,7.162258863502912742e-01
8.457777777777778505e-01,1.000000000000000000e+00,6.926087325974921161e-01
9.226666666666667460e-01,1.000000000000000000e+00,5.999671045598774510e-01
9.995555555555556415e-01,1.000000000000000000e+00,5.749486245170991605e-01
1.076444444444444537e+00,1.000000000000000000e+00,5.122590352489055920e-01
1.153333333333333321e+00,1.000000000000000000e+00,5.655014327077020342e-01
1.230222222222222328e+00,1.000000000000000000e+00,3.704128770856920938e-01
1.307111111111111335e+00,1.000000000000000000e+00,3.032128464253336375e-01
1.384000000000000119e+00,1.000000000000000000e+00,3.888152712473716410e-01
1.460888888888888903e+00,1.000000000000000000e+00,1.964359154219305070e-01
1.537777777777777910e+00,1.000000000000000000e+00,1.338087340501939171e-01
1.614666666666666917e+00,1.000000000000000000e+00,1.366940785574433936e-01
1.691555555555555701e+00,1.000000000000000000e+00,-1.538926566622649157e-02
1.768444444444444485e+00,1.000000000000000000e+00,1.325614606470673640e-02
1.845333333333333492e+00,1.000000000000000000e+00,-1.357275627814557017e-01
1.922222222222222499e+00,1.000000000000000000e+00,-1.874763612061667861e-01
1.999111111111111283e+00,1.000000000000000000e+00,-1.671701178267128163e-01
2.076000000000000068e+00,1.000000000000000000e+00,-1.644346495335073655e-01
2.152888888888889074e+00,1.000000000000000000e+00,-2.987837353801905960e-01
2.229777777777778081e+00,1.000000000000000000e+00,-3.289027713788510443e-01
